"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"93","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.258825,55.812935
"94","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.325628,52.088884
"95","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.264733,55.804737
"96","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-5.480301,56.420955
"97","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","Netherlands","Zuid-Holland",4.25,51.9
"98","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,-0.44347,47.91107
"99","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Wales",-4.953995,51.652139
"100","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.244242,55.92623
"101","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.191416,55.977969
"102","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-2.703893,56.22251
"103","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.617184,55.388314
"104","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.614036,55.387405
"105","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Wales",-3.085407,51.648772
"106","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.194889,51.791417
"107","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France","France m�tropolitaine",-0.41558,47.90073
"108","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,0.21752,49.63942
"109","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,0.144975,49.614965
"110","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,0.168885,49.64198
"111","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,0.20903,49.601485
"112","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.242405,50.626199
"113","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",0.973119,52.353396
"114","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.241933,55.954108
"115","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Wales",-3.089724,51.828561
"116","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-2.654703,55.985583
"117","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.790586,54.555826
"118","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,-0.474,48.17022
"119","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",0.972335,52.358137
"120","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Wales",-3.156942,51.66252
"121","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.080453,54.603177
"122","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-2.654278,56.810346
"123","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.805862,55.819524
"124","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.00874,55.766294
"125","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.243592,55.955888
"126","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.223259,55.971367
"127","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.178817,51.760243
"128","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-1.585436,54.188506
"129","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.20589,55.979625
"130","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.209123,55.980492
"131","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.197352,55.962636
"132","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.572888,53.190185
"133","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-4.174612,57.68717
"134","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-0.112732,51.493597
"135","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.213479,55.966073
"136","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","England",-2.564228,53.40364
"137","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","United Kingdom","Scotland",-3.261403,55.912577
"138","Mollusca","Gastropoda","Stylommatophora","Milacidae","Tandonia","Tandonia sowerbyi","France",NA,2.08191,50.67842
