"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"93","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Germany","Baden-W�rttemberg",7.60484,47.60306
"94","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Zh",8.6696,47.64163
"95","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.69083,50.80574
"96","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Luxembourg",5.44009,50.28406
"97","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Zh",8.59913,47.46246
"98","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","West Flanders",3.2329,51.3438
"99","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Sweden","Gotland",18.33276,57.67084
"100","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Luxembourg",NA,6.262536,49.505865
"101","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Luxembourg",NA,6.379031,49.753411
"102","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Luxembourg",NA,5.851051,49.555732
"103","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Luxembourg",NA,5.86743,49.679671
"104","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Luxembourg",NA,5.884869,49.539276
"105","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Ti",9.04088,45.92228
"106","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Italy",NA,13.5833,43
"107","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Italy","Marche",13.581773,42.856292
"108","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Italy",NA,14.366389,41.096667
"109","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","France","Occitanie",1.442778,43.605278
"110","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Italy","Veneto",10.99216,45.44285
"111","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Greece",NA,20.75,38.95
"112","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","France","Provence-Alpes-C�te d'Azur",5.37606,43.285413
"113","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Italy",NA,13.75,42.25
