"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"66","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","United Kingdom","England",0.984442,51.346328
"67","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Spain","Andaluc�a",-4.637125,36.707541
"68","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","United Kingdom","England",-0.093085,50.870834
"69","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",3.1665,51.3241
"70","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.6525,51.10917
"71","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.64919,51.11102
"72","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.97863,51.25546
"73","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.55851,51.07645
"74","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.69358,51.14069
"75","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",3.25098,51.34086
"76","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",3.24986,51.34155
"77","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",3.17015,51.3273
"78","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Belgium","West Flanders",2.65252,51.10913
"79","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","France","Poitou-Charentes",-1.05853,45.92035
"80","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","Australia","South Australia",138.500612,-34.780613
"81","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cochlicella","Cochlicella acuta","France","Poitou-Charentes",-0.454912,46.330576
